,4,8,16,32,64,128,256
canc,0.1547405474746965,,,,,,
demo,0.17882132166252748,,,,,,
expr,0.18174658234163138,0.17726197936880195,0.1673157774636193,0.15565915310110098,0.1537658473386659,0.15279190921944508,0.15416383883614526
hist,0.18215146954830724,0.17845162735388975,0.17282308932445675,0.1650196817036797,0.15952092347659674,0.1548298679089411,0.1527906773122956
text,0.1847678143541605,0.1808621966846871,0.1662885646662731,0.1592882757703233,0.1547310778978777,0.15238339936388826,0.15317929470184236
canc-demo,0.1525163961587687,,,,,,
canc-expr,0.15422978340809151,0.15402345132417303,0.15255141183131665,0.14927851823842758,0.14908931909884102,0.14917667265854137,0.151038023776583
canc-hist,0.15446662208527814,0.15449067803178973,0.15424439888284075,0.1527586405275692,0.1511224470724156,0.14923579110697655,0.14806541801907053
canc-text,0.15491012016418232,0.15424125026289118,0.15349119463245656,0.1509514925026633,0.14888548010240016,0.147978269835892,0.1494234329261835
demo-expr,0.17361727315075368,0.16862085599467025,0.16186279582705568,0.15203018193986811,0.1503750380064211,0.14969877113015836,0.15099738987998093
demo-hist,0.173771277904883,0.1701321326046492,0.16566831187561298,0.15964975969374778,0.15506958835464074,0.1506964949582847,0.14901545844222058
demo-text,0.17494519788832202,0.17295923225858073,0.16147403779577846,0.15561887552068715,0.15102791082297845,0.14862287403110358,0.14964611805315037
expr-hist,0.17803329623844558,0.17417360371193857,0.16408330463174978,0.15379249188967645,0.14970390010959056,0.1472366742198959,0.145898476655912
expr-text,0.17777709522281981,0.17184836582543614,0.1597581035640917,0.14878801450823062,0.14559525009260507,0.14375752845953027,0.1441196853471555
hist-text,0.18050763739901576,0.1727952775737506,0.16401345410481485,0.15485941939974224,0.14870439215466122,0.14415297037266392,0.14310242268171502
canc-demo-expr,0.15228267737922474,0.15192023149540512,0.1504736845122551,0.147369724342318,0.1471087483092949,0.14726593379115532,0.14900452529774136
canc-demo-hist,0.15219326459349453,0.15227472108325474,0.15205883798851938,0.15066063642597,0.14903389986832488,0.14702992044123914,0.14585397481856202
canc-demo-text,0.15258143026394605,0.1519125243646178,0.15131676728529211,0.14902405184078013,0.14680261992381427,0.14571301967088965,0.14719917102862037
canc-expr-hist,0.15409654051704774,0.15401641828461451,0.1524097146863194,0.14891121412552782,0.14749273906955093,0.1464028072795813,0.146150443792614
canc-expr-text,0.1544023402740367,0.15350204421182148,0.15180020422798185,0.1466238773964391,0.14476074214716125,0.14379036599856837,0.14522836187578175
canc-hist-text,0.15470101932282326,0.1539808015198844,0.15345615498061568,0.15000004207630652,0.14672146463521205,0.1438007584179204,0.14376316500821854
demo-expr-hist,0.1709873637633062,0.166313795880705,0.15896708093130887,0.15031613584825404,0.14679294327438697,0.14455923641705826,0.14348338752915255
demo-expr-text,0.17045680384927692,0.16455117549068515,0.1558276216194136,0.14645777373390018,0.14332978879669542,0.14151601442961956,0.14188150089858198
demo-hist-text,0.17210160057779694,0.16537093111449447,0.1593398662208206,0.15181842385898303,0.1460074619605691,0.14158522792806355,0.140834319203302
expr-hist-text,0.17601864731929875,0.16948168893549756,0.15925688281391115,0.14842154098250954,0.1439472920767976,0.14107303596745857,0.1400918263834332
canc-demo-expr-hist,0.15207184721671876,0.15189470287543766,0.15034628883614284,0.1469554937866143,0.14549545000508263,0.14435932521288852,0.14422916322259033
canc-demo-expr-text,0.1523528238199658,0.15128143917893228,0.14973745911037395,0.1449609321075131,0.14291765450662047,0.14178695989190687,0.14308321561015053
canc-demo-hist-text,0.15234060779712888,0.15163718009282498,0.15134011151850596,0.148196140046297,0.1448088607844104,0.14162784968904352,0.14171737994082528
canc-expr-hist-text,0.15431764218877703,0.1534896478395104,0.15189201233714292,0.14659721640775772,0.14377197701979674,0.14166939912525978,0.14172595247935102
demo-expr-hist-text,0.1692157345799095,0.16239427063553397,0.15539742345860424,0.14610494881592517,0.1419009726602756,0.13909144407603508,0.13826204074469092
canc-demo-expr-hist-text,0.1522110989034547,0.1512378947787775,0.14987568560082737,0.14491342474414715,0.14195864784918005,0.1396340282831465,0.1397200924108831
